"","nb_potential_bs","nb_barrels_pbs","nb_containers_under_200_L_pbs","nb_containers_over_200_L_pbs","nb_wells_pbs","nb_green_plants_pbs","nb_other_plants_pbs","nb_large_volumes_pbs","nb_tires_pbs","nb_small_waste_pbs","nb_big_waste_pbs","nb_watercraft_pbs","nb_buildings_materials_pbs","nb_manholes_pbs","nb_protection_pbs","nb_troughs_pbs","nb_pit_pbs","nb_canals_pbs","nb_gutters_pbs","nb_others_pbs","nb_containers_pbs","nb_plants_pbs","nb_waste_pbs","nb_WMI_pbs","C1B201_mean","C2B201_mean","C3B201_mean","h_vegetation_mean","h_buildings_mean","ndwi_P_mean","ndvi_P_mean","lm_vegetation_ca","lm_vegetation_contig_mn","lm_vegetation_cpland","lm_vegetation_lpi","lm_vegetation_lsi","lm_vegetation_pd","lm_vegetation_shape_mn","lm_buildings_ca","lm_buildings_contig_mn","lm_buildings_cpland","lm_buildings_lpi","lm_buildings_lsi","lm_buildings_pd","lm_buildings_shape_mn","number_buildings","mean_size_buildings"
"161",18,1,5,0,0,3,0,0,0,0,5,0,1,0,0,0,0,0,0,3,6,3,6,0,9.2332079410553,-4.56974442799886,-0.553446342547735,5.3765270351502,4.78520628269241,0.0358471592446527,0.399110045382702,0.610499806476496,0.503510682320738,65.8823529411765,33.921568627451,5.10126582278481,3603.60474591682,1.31901105105828,0.493790012068561,0.806633294128301,60.9046849757674,19.4668820678514,4.80281690140845,2227.66757754361,1.48179911436425,10,186.5107922
"162",11,3,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,-0.31090410025155,-3.52946896455987,0.0552368012083673,8.90297337893651,3.24504440969938,-0.0491102111551416,0.666612596192746,0.420965552831832,0.584575649340541,67.39336492891,60,3.8,1425.29476809635,1.56030155682232,0.0558405506378017,0.681030701754386,39.2857142857143,60,2.875,7163.25314545192,1.42849606664965,5,90.8733112
"163",14,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,2,0,0,12,0,2.79814729094505,-1.8558424115181,0.179890587925911,0.292037936876952,5.65872243800555,0.115485634399828,0.364453934735991,0.589351773964565,0.47090342334892,53.2836831415031,51.7264725795532,6.8961038961039,4241.94871457248,1.50228626360044,1.03663993648319,0.853512262203004,70.950365525202,24.0092343208927,4.31372549019608,1446.98264769614,1.16603813565248,18,251.517043
"164",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2.39223153889179,0.112556934356689,-0.634700708091259,3.64388713641487,5.72841458723339,0.0819926619286554,0.394575222988776,1.09291435943734,0.436804174993525,75.1734209565535,89.0105878057685,4.44761904761905,2195.96346161614,1.25178090782142,1.06216704534618,0.801248905842623,68.5317311303042,24.2959068719489,4.84615384615385,2071.23729703266,1.15957915359436,20,373.0950481
"165",2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-4.81671203672886,-1.38750061392784,0.345720712095499,4.05645140066242,4.22867021995641,0.0474073313307946,0.649789354033768,3.31744796800365,0.653279181998337,87.9600673562665,98.4604281934087,3.59562841530055,150.718264407591,1.76229822727244,0.153561514253955,0.73822403230298,55.3246753246753,25.974025974026,3.05,4558.43381983304,1.23380284475599,6,66.5671173333333
"166",49,0,20,1,0,16,0,0,8,2,1,0,0,1,0,0,0,0,0,0,21,16,11,1,5.69662237167358,1.12118960916996,-0.596211299300194,2.27154582814758,4.13118606497582,0.0721345009741201,0.426898815057206,1.14438787253241,0.504545404668596,58.8912133891214,43.9679218967922,8.10185185185185,2708.87176839791,1.56046189961452,0.844388897858758,0.77500780929698,57.6759565422768,12.895606991025,6.51612903225806,3079.14991136573,1.31468106682971,28,236.109849321429
"167",54,0,20,1,0,29,0,1,1,0,0,0,0,2,0,0,0,0,0,0,21,29,1,2,11.0612852573395,-0.75455641746521,-1.45370146632195,2.8289376548367,3.0091759125225,0.0687971256502463,0.404899287947005,0.980390865694608,0.513947981909509,55.8404558404558,23.6467236467236,7.82,3468.00456733254,1.44478739192095,0.871910312101675,0.721923693838884,61.5279048490393,27.676120768527,5.71276595744681,3670.10225201562,1.17446849257633,24,213.751891666667
"168",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5481339097023,0.36377926170826,-0.940287500619888,2.75932875346075,2.19324240663863,0.125352093540743,0.464387628611736,2.27760319958682,0.595050682571848,77.8906797477225,77.5052557813595,5.36842105263158,482.963845589763,1.7323480134888,0.449915293710288,0.769397231935888,68.0851063829787,52.4822695035461,3.61764705882353,2444.9046640062,1.30165809444934,8,202.68712525
"169",33,0,0,0,0,0,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,32,0,5.02548468112946,-4.07413440942764,-1.42306517809629,3.41918709092673,4.14817345116419,0.0638183735154727,0.588318785856738,2.92720691523632,0.231160908482748,85.0327153762268,98.8276990185387,4.1046511627907,409.947104782348,1.2925440867745,0.41481551902367,0.790875995071536,61.1538461538461,26.4423076923077,4.26153846153846,3133.92325113521,1.22819067927909,13,289.656842461538
"170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24351931363344,-2.36330848932266,-1.83740507811308,1.67444315001459,3.74316818595628,0.0359061339961462,0.604270499424718,3.09160294155548,0.645876688128455,81.0531750129066,76.6133195663397,5.35028248587571,161.728400914392,2.03974240617891,0.29515719622838,0.806286942471802,60.4054054054054,20.4054054054054,4.05454545454545,3388.02513636239,1.30163007762719,11,215.237375727273
"171",18,3,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,10.21831792593,-3.74515628814697,-3.09259328246117,3.2111160615593,0.279855653321467,0.00999417591202582,0.499666298165923,1.55338284092353,0.506221818631216,79.4502954020036,62.676599023889,4.896,2124.39581091166,1.36216811917826,0.372935106045318,0.762984263820187,57.3262032085561,12.5133689839572,5.70967741935484,5094.7201515781,1.3335981961129,18,180.524295833333
"172",6,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,3.64969152212143,-1.30642829090357,-0.52670881524682,2.31007084680567,1.59100724816295,0.142718948155566,0.508728486409245,1.78601119855477,0.484768282443468,68.7444146559428,77.0330652368186,7.26119402985075,1007.83242650245,1.6435792652982,0.692023966832701,0.784292126226813,58.5590778097983,12.6801152737752,5.70238095238095,3323.58431244338,1.23128473147862,19,267.255890421053
"173",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,30.9252223968506,-0.793846637010574,-0.372986566275358,3.43559895922772,3.62517419536027,0.154150755570787,0.417188797861437,2.14273461488809,0.401667052376633,66.4990689013035,51.9553072625698,9.03401360544218,1353.4107209779,1.59127865007173,0.232137146222861,0.73951492942102,60.6529209621993,15.6357388316151,4.20408163265306,4738.57811168211,1.32451417691327,9,252.031463222222
"174",20,0,1,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,7.14668375253677,-2.75097274035215,-1.44791879504919,3.74869463967486,3.73406121555032,0.0571016539601054,0.6156844630662,3.00541473358233,0.428011019222504,84.891131173659,99.5353159851301,4.45977011494253,199.639668128207,1.66739643673999,0.332650137370904,0.784217959944271,60.0719424460432,13.6690647482014,5.20689655172414,4208.62594876671,1.40539967413896,13,181.212681923077
"175",9,0,2,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,2,0,6,0,12.5710893925279,-4.51379020884633,-6.62741421163082,3.66835691187843,4.09288144548683,0.0355447795474732,0.625905019505415,2.86456085666325,0.815484631556342,80.4986766959186,60.3844546594233,5.57058823529412,174.546824109864,2.5098498399848,0.193447621852384,0.819117184971205,62.4742268041237,27.0103092783505,3.22222222222222,3618.55055801179,1.24870979459899,7,204.074837142857
"176",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-2.8406862616539,-1.34163040667772,-0.981281891465187,9.89325829211276,3.7259793842589,-0.0381142414792696,0.701714256991446,1.29002998322779,0.672073583156057,82.6167646149088,96.0098979276214,3.30701754385965,232.552734355344,1.86004129399493,0.0291168585468537,0.835616438356164,64.3835616438356,100,1.22222222222222,3434.43643960023,1.25535184386852,1,NA
